time, lat, lon, altitude, battery_min, acc_avg, acc_max, rollspeed_fused_max, pitchspeed_fused_max, yawspeed_fused_max, trigger_noisy_acc, trigger_gps_missed_beat
613459373.826726, -35.3594392, 149.16385465000002, 775.39, 71, 0.9961368836904625, 1.0083560878975244, 0.0913904681801796, 0.09737128019332886, 0.15603917837142944, 0, 0
613459375.834673, -35.3594033, 149.16381745, 774.69, 70, 1.040081703559008, 1.0486286282569248, 0.10389591008424759, 0.0199134424328804, 1.274659276008606, 0, 0
613459377.827709, -35.359421, 149.163837, 775.81, 70, 1.0351535796793632, 1.038836849558197, 0.13132953643798828, 0.08222486823797226, 0.542730450630188, 0, 0
613459379.8467, -35.359404, 149.16389199999998, 777.9300000000001, 69, 0.9711406989461588, 0.9768628358167795, 0.12039096653461456, 0.07138646394014359, 0.7639862895011902, 0, 0
613459381.841778, -35.35938565, 149.1638441, 777.665, 69, 1.077406316951408, 1.0810296018148624, 0.07275649160146713, 0.08178061991930008, 0.266250342130661, 0, 0
613459383.8267028, -35.3594485, 149.16378075, 775.835, 68, 1.0379610253475464, 1.045131092255895, 0.0912245586514473, 0.09718886017799377, 0.30230969190597534, 0, 0
613459385.8367128, -35.359512800000005, 149.16374605, 774.3, 68, 1.0080444134964441, 1.0087229550277916, 0.02963358536362648, 0.03431050851941109, 0.1628665179014206, 0, 0
613459387.837738, -35.3595608, 149.16369795, 773.59, 67, 1.0077473361152922, 1.009266069973622, 0.009844702668488026, 0.006468614097684622, 0.04463249444961548, 0, 0
613459389.8217058, -35.3596062, 149.1636379, 774.66, 67, 1.0163798502528472, 1.0163798502528472, 0.007564193569123745, 0.008383413776755333, 0.024774707853794098, 0, 0
613459391.828328, -35.3596567, 149.163566, 777.82, 66, 1.0114504436698815, 1.0114504436698815, 0.0010374183766543865, 0.0005717440508306026, 0.029572471976280212, 0, 0
613459393.83771, -35.359717700000004, 149.16348775, 781.8699999999999, 66, 1.0031972647927065, 1.0036951728488086, 0.00396706024184823, 0.004490714054554701, 0.007601680234074593, 0, 0
613459395.820693, -35.3597728, 149.1634234, 783.94, 65, 1.0012781831239508, 1.0012781831239508, 0.0016088425181806087, 0.006120872683823109, 0.0008729456458240747, 0, 0
613459397.833735, -35.3598451, 149.16334369999998, 784.52, 65, 0.9960937830773691, 1.000640794691082, 0.002356800017878413, 0.0019289508927613497, 0.0020413948222994804, 0, 0
613459399.826303, -35.3599063, 149.163278, 784.6, 64, 0.9955370409984754, 0.9955370409984754, 0.013270778581500053, 0.014051678590476513, 0.008669082075357437, 0, 0
613459401.835708, -35.359982200000005, 149.16319805, 786.13, 64, 1.0013285906940281, 1.0053352674605622, 0.0021799192763864994, 0.0023770714178681374, 0.01826603151857853, 0, 0
