Version|5
Timestamp Start|20110126_212236
Timestamp Ende|20110126_212306
Triggernummer|152
Trigger-Timestamp|20110126_212256
DD-Sensor|
Konfiguration|
Triggergrund|Verzögerung
GPS Start|20110126_212237|51.03374000|13.73071800
GPS Ende|20110126_212306|51.03053600|13.73057800
GPS Trigger|20110126_212257|51.03099300|13.73044000
GPS alt|||
Zeit|Signal|Wert|Einheit
26.19118|ESP_E|regelt nicht|---
26.19118|FZ_v_1|3.00000000|km/h
26.19118|GW_ABS_WL|aus|---
26.19118|GW_ABS_WL_1|aus|---
26.19118|GW_ESP_KL|aus|---
26.19235|FZ_a_y|0.00000000|g
26.19235|FZ_a_y_2|-0.02600000|g
26.19471|Lenkrad_W_B|4.50110000|°
26.19471|Lenkrad_W_R|rechts|---
26.19471|Lenkrad_W_v_B|0.00000000|°/s
26.19471|Lenkrad_W_v_R|links|---
26.19588|Bremse_Pedal_S_1|betaetigt|---
26.19588|FZ_a_y_1|0.00000000|g
26.19588|GW_ESP_KL_2|an|
26.19588|Gaspedal_W|0.00000000|%
26.19824|FZ_v|4.00000000|km/h
26.19824|Temperatur_Aussen|0.00000000|°C
26.19941|Blinker_L_S|aus|---
26.19941|Blinker_R_S|aus|---
26.19941|Blinker_Warnblinker_S|aus|---
26.19941|Bremse_Hand|geloest|---
26.19941|KM|35687.00000000|km
26.19941|Licht_Stand_S|an|---
26.19941|Zusatz_Anlassschalter|aus|
26.19941|Zusatz_Heckscheibe_Heizung|aus|
26.19941|Zusatz_Klimaanlage|aus|
26.19941|Zusatz_Lueftung_Innenraum_S|an|
26.19941|Zusatz_Tuer_links|geschlossen|
26.19941|Zusatz_Tuer_rechts|geschlossen|
26.20059|Lenkrad_W_B|4.50110000|°
26.20059|Lenkrad_W_R|rechts|---
26.20059|Lenkrad_W_v_B|0.00000000|°/s
26.20059|Lenkrad_W_v_R|links|---
26.20176|DR_Gierrate|-0.97656250|°/s
26.20294|DR_a_x|-0.21200000|g
26.20294|DR_a_y|0.02800000|g
26.20294|DR_a_z|1.05200000|g
26.20412|Gang_Getriebe|1|---
26.20412|Gang_Wahl|1|---
26.20412|Motor_n|911.00000000|1/min
26.20412|Zusatz_Fahr_S|fz. steht oder weniger 10 km/h|
26.20765|Bremse_Pedal_S_1|betaetigt|---
26.20765|FZ_a_y_1|0.00000000|g
26.20765|GW_ESP_KL_2|an|
26.20765|Gaspedal_W|0.00000000|%
26.20882|GW_ESP_KL_1|aus|
26.20882|Motor_KL|aus|---
26.20882|Motor_n_1|900.00000000|1/min
26.20882|Zusatz_GW_Batterie_WL|aus|
26.20882|Zusatz_GW_Oeldruck_WL|aus|
26.20882|Zusatz_Gang_Anzeige_KI|1|---
26.20882|Zusatz_Motor_Kuehlung_S|aus|
26.20882|Zusatz_Motor_Temperatur|74.00000000|°C
26.20882|Zusatz_Parksperre|Parksperre aus|
26.20882|Zusatz_Zuendung_Ganganzeige|Zuendung an|
26.21000|Rad_n_HL|33.00000000|1/min
26.21000|Rad_n_HR|33.00000000|1/min
26.21000|Rad_n_VL|32.00000000|1/min
26.21000|Rad_n_VR|33.00000000|1/min
26.21118|ABS_E|regelt nicht|---
26.21118|Bremse_DOT_S|ok|---
26.21118|Bremse_Pedal_S|betaetigt|---
26.21118|ESP_E|regelt nicht|---
26.21118|FZ_v_1|3.00000000|km/h
26.21118|GW_ABS_WL|aus|---
26.21118|GW_ABS_WL_1|aus|---
26.21118|GW_ESP_KL|aus|---
26.21235|FZ_a_y|0.00000000|g
26.21235|FZ_a_y_2|-0.02600000|g
26.21471|Lenkrad_W_B|4.50110000|°
26.21471|Lenkrad_W_R|rechts|---
26.21471|Lenkrad_W_v_B|0.00000000|°/s
26.21471|Lenkrad_W_v_R|links|---
26.21588|Bremse_Pedal_S_1|betaetigt|---
26.21588|FZ_a_y_1|0.00000000|g
26.21588|GW_ESP_KL_2|an|
26.21588|Gaspedal_W|0.00000000|%
26.21824|Blinker_L_S|aus|---
26.21824|Blinker_R_S|aus|---
26.21824|Blinker_Warnblinker_S|aus|---
26.21824|Bremse_Hand|geloest|---
26.21824|KM|35687.00000000|km
26.21824|Licht_Stand_S|an|---
26.21824|Zusatz_Anlassschalter|aus|
26.21824|Zusatz_Heckscheibe_Heizung|aus|
26.21824|Zusatz_Klimaanlage|aus|
26.21824|Zusatz_Lueftung_Innenraum_S|an|
26.21824|Zusatz_Tuer_links|geschlossen|
26.21824|Zusatz_Tuer_rechts|geschlossen|
26.21941|FZ_v|4.00000000|km/h
26.21941|Temperatur_Aussen|0.00000000|°C
26.22062|Lenkrad_W_B|4.50110000|°
26.22062|Lenkrad_W_R|rechts|---
26.22062|Lenkrad_W_v_B|0.00000000|°/s
26.22062|Lenkrad_W_v_R|links|---
26.22187|DR_Gierrate|-0.97656250|°/s
26.22312|DR_a_x|-0.22000000|g
26.22312|DR_a_y|0.03200000|g
26.22312|DR_a_z|1.04800000|g
26.22437|Gang_Getriebe|1|---
26.22437|Gang_Wahl|1|---
26.22437|Motor_n|911.00000000|1/min
26.22437|Zusatz_Fahr_S|fz. steht oder weniger 10 km/h|
26.22812|Bremse_Pedal_S_1|betaetigt|---
26.22812|FZ_a_y_1|0.00000000|g
26.22812|GW_ESP_KL_2|an|
26.22812|Gaspedal_W|0.00000000|%
26.22937|GW_ESP_KL_1|aus|
26.22937|Motor_KL|aus|---
26.22937|Motor_n_1|900.00000000|1/min
26.22937|Zusatz_GW_Batterie_WL|aus|
26.22937|Zusatz_GW_Oeldruck_WL|aus|
26.22937|Zusatz_Gang_Anzeige_KI|1|---
26.22937|Zusatz_Motor_Kuehlung_S|aus|
26.22937|Zusatz_Motor_Temperatur|74.00000000|°C
26.22937|Zusatz_Parksperre|Parksperre aus|
26.22937|Zusatz_Zuendung_Ganganzeige|Zuendung an|
26.23062|Rad_n_HL|31.50000000|1/min
26.23062|Rad_n_HR|31.50000000|1/min
26.23062|Rad_n_VL|31.00000000|1/min
26.23062|Rad_n_VR|31.00000000|1/min
26.23187|ABS_E|regelt nicht|---
26.23187|Bremse_DOT_S|ok|---
26.23187|Bremse_Pedal_S|betaetigt|---
26.23187|ESP_E|regelt nicht|---
26.23187|FZ_v_1|3.00000000|km/h
26.23187|GW_ABS_WL|aus|---
26.23187|GW_ABS_WL_1|aus|---
26.23187|GW_ESP_KL|aus|---
26.23312|FZ_a_y|0.00000000|g
26.23312|FZ_a_y_2|-0.02600000|g
26.23562|Lenkrad_W_B|4.50110000|°
26.23562|Lenkrad_W_R|rechts|---
26.23562|Lenkrad_W_v_B|0.00000000|°/s
26.23562|Lenkrad_W_v_R|links|---
26.23687|Bremse_Pedal_S_1|betaetigt|---
26.23687|FZ_a_y_1|0.00000000|g
26.23687|GW_ESP_KL_2|an|
26.23687|Gaspedal_W|0.00000000|%
26.23937|Blinker_L_S|aus|---
26.23937|Blinker_R_S|aus|---
26.23937|Blinker_Warnblinker_S|aus|---
26.23937|Bremse_Hand|geloest|---
26.23937|KM|35687.00000000|km
26.23937|Licht_Stand_S|an|---
26.23937|Zusatz_Anlassschalter|aus|
26.23937|Zusatz_Heckscheibe_Heizung|aus|
26.23937|Zusatz_Klimaanlage|aus|
26.23937|Zusatz_Lueftung_Innenraum_S|an|
26.23937|Zusatz_Tuer_links|geschlossen|
26.23937|Zusatz_Tuer_rechts|geschlossen|
26.24059|Lenkrad_W_B|4.50110000|°
26.24059|Lenkrad_W_R|rechts|---
26.24059|Lenkrad_W_v_B|0.00000000|°/s
26.24059|Lenkrad_W_v_R|links|---
26.24176|DR_Gierrate|-0.97656250|°/s
26.24294|DR_a_x|-0.21200000|g
26.24294|DR_a_y|0.02800000|g
26.24294|DR_a_z|1.06000000|g
26.24412|Gang_Getriebe|1|---
26.24412|Gang_Wahl|1|---
26.24412|Motor_n|911.00000000|1/min
26.24412|Zusatz_Fahr_S|fz. steht oder weniger 10 km/h|
26.24765|Bremse_Pedal_S_1|betaetigt|---
26.24765|FZ_a_y_1|0.00000000|g
26.24765|GW_ESP_KL_2|an|
26.24765|Gaspedal_W|0.00000000|%
26.24882|GW_ESP_KL_1|aus|
26.24882|Motor_KL|aus|---
26.24882|Motor_n_1|900.00000000|1/min
26.24882|Zusatz_GW_Batterie_WL|aus|
26.24882|Zusatz_GW_Oeldruck_WL|aus|
26.24882|Zusatz_Gang_Anzeige_KI|1|---
26.24882|Zusatz_Motor_Kuehlung_S|aus|
26.24882|Zusatz_Motor_Temperatur|74.00000000|°C
26.24882|Zusatz_Parksperre|Parksperre aus|
26.24882|Zusatz_Zuendung_Ganganzeige|Zuendung an|
26.25000|Rad_n_HL|31.00000000|1/min
26.25000|Rad_n_HR|30.00000000|1/min
26.25000|Rad_n_VL|30.00000000|1/min
26.25000|Rad_n_VR|30.00000000|1/min
26.25118|ABS_E|regelt nicht|---
26.25118|Bremse_DOT_S|ok|---
26.25118|Bremse_Pedal_S|betaetigt|---
26.25118|ESP_E|regelt nicht|---
26.25118|FZ_v_1|3.00000000|km/h
26.25118|GW_ABS_WL|aus|---
26.25118|GW_ABS_WL_1|aus|---
26.25118|GW_ESP_KL|aus|---
26.25235|FZ_a_y|-0.01000000|g
26.25235|FZ_a_y_2|-0.02600000|g
26.25353|FZ_v|3.00000000|km/h
26.25353|Temperatur_Aussen|0.00000000|°C
26.25588|Lenkrad_W_B|4.50110000|°
26.25588|Lenkrad_W_R|rechts|---
26.25588|Lenkrad_W_v_B|0.00000000|°/s
26.25588|Lenkrad_W_v_R|links|---
26.25706|Bremse_Pedal_S_1|betaetigt|---
26.25706|FZ_a_y_1|0.00000000|g
26.25706|GW_ESP_KL_2|an|
26.25706|Gaspedal_W|0.00000000|%
26.25941|Blinker_L_S|aus|---
26.25941|Blinker_R_S|aus|---
26.25941|Blinker_Warnblinker_S|aus|---
26.25941|Bremse_Hand|geloest|---
26.25941|KM|35687.00000000|km
26.25941|Licht_Stand_S|an|---
26.25941|Zusatz_Anlassschalter|aus|
26.25941|Zusatz_Heckscheibe_Heizung|aus|
26.25941|Zusatz_Klimaanlage|aus|
26.25941|Zusatz_Lueftung_Innenraum_S|an|
26.25941|Zusatz_Tuer_links|geschlossen|
26.25941|Zusatz_Tuer_rechts|geschlossen|
26.26059|Lenkrad_W_B|4.50110000|°
26.26059|Lenkrad_W_R|rechts|---
26.26059|Lenkrad_W_v_B|0.00000000|°/s
26.26059|Lenkrad_W_v_R|links|---
26.26176|DR_Gierrate|0.24414062|°/s
26.26294|DR_a_x|-0.22000000|g
26.26294|DR_a_y|0.02800000|g
26.26294|DR_a_z|1.04400000|g
26.26412|Gang_Getriebe|1|---
26.26412|Gang_Wahl|1|---
26.26412|Motor_n|908.00000000|1/min
26.26412|Zusatz_Fahr_S|fz. steht oder weniger 10 km/h|
26.26765|Bremse_Pedal_S_1|betaetigt|---
26.26765|FZ_a_y_1|-0.02000000|g
26.26765|GW_ESP_KL_2|an|
26.26765|Gaspedal_W|0.00000000|%
26.26882|GW_ESP_KL_1|aus|
26.26882|Motor_KL|aus|---
26.26882|Motor_n_1|900.00000000|1/min
26.26882|Zusatz_GW_Batterie_WL|aus|
26.26882|Zusatz_GW_Oeldruck_WL|aus|
26.26882|Zusatz_Gang_Anzeige_KI|1|---
26.26882|Zusatz_Motor_Kuehlung_S|aus|
26.26882|Zusatz_Motor_Temperatur|74.00000000|°C
26.26882|Zusatz_Parksperre|Parksperre aus|
26.26882|Zusatz_Zuendung_Ganganzeige|Zuendung an|
26.27000|Rad_n_HL|29.50000000|1/min
26.27000|Rad_n_HR|29.00000000|1/min
26.27000|Rad_n_VL|29.00000000|1/min
26.27000|Rad_n_VR|28.50000000|1/min
26.27118|ABS_E|regelt nicht|---
26.27118|Bremse_DOT_S|ok|---
26.27118|Bremse_Pedal_S|betaetigt|---
26.27118|ESP_E|regelt nicht|---
26.27118|FZ_v_1|3.00000000|km/h
26.27118|GW_ABS_WL|aus|---
26.27118|GW_ABS_WL_1|aus|---
26.27118|GW_ESP_KL|aus|---
26.27235|FZ_a_y|0.00000000|g
26.27235|FZ_a_y_2|-0.02600000|g
26.27471|FZ_v|3.00000000|km/h
26.27471|Temperatur_Aussen|0.00000000|°C
26.27588|Lenkrad_W_B|4.50110000|°
26.27588|Lenkrad_W_R|rechts|---
26.27588|Lenkrad_W_v_B|0.00000000|°/s
26.27588|Lenkrad_W_v_R|links|---
26.27706|Bremse_Pedal_S_1|betaetigt|---
26.27706|FZ_a_y_1|-0.02000000|g
26.27706|GW_ESP_KL_2|an|
26.27706|Gaspedal_W|0.00000000|%
26.27941|Blinker_L_S|aus|---
26.27941|Blinker_R_S|aus|---
26.27941|Blinker_Warnblinker_S|aus|---
26.27941|Bremse_Hand|geloest|---
26.27941|KM|35687.00000000|km
26.27941|Licht_Stand_S|an|---
26.27941|Zusatz_Anlassschalter|aus|
26.27941|Zusatz_Heckscheibe_Heizung|aus|
26.27941|Zusatz_Klimaanlage|aus|
26.27941|Zusatz_Lueftung_Innenraum_S|an|
26.27941|Zusatz_Tuer_links|geschlossen|
26.27941|Zusatz_Tuer_rechts|geschlossen|
26.28059|Lenkrad_W_B|4.50110000|°
26.28059|Lenkrad_W_R|rechts|---
26.28059|Lenkrad_W_v_B|0.00000000|°/s
26.28059|Lenkrad_W_v_R|links|---
26.28176|DR_Gierrate|-1.22070312|°/s
26.28294|DR_a_x|-0.20800000|g
26.28294|DR_a_y|0.04000000|g
26.28294|DR_a_z|1.06000000|g
26.28412|Gang_Getriebe|1|---
26.28412|Gang_Wahl|1|---
26.28412|Motor_n|908.00000000|1/min
26.28412|Zusatz_Fahr_S|fz. steht oder weniger 10 km/h|
26.28765|Bremse_Pedal_S_1|betaetigt|---
26.28765|FZ_a_y_1|0.00000000|g
26.28765|GW_ESP_KL_2|an|
26.28765|Gaspedal_W|0.00000000|%
26.28882|GW_ESP_KL_1|aus|
26.28882|Motor_KL|aus|---
26.28882|Motor_n_1|900.00000000|1/min
26.28882|Zusatz_GW_Batterie_WL|aus|
26.28882|Zusatz_GW_Oeldruck_WL|aus|
26.28882|Zusatz_Gang_Anzeige_KI|1|---
26.28882|Zusatz_Motor_Kuehlung_S|aus|
26.28882|Zusatz_Motor_Temperatur|74.00000000|°C
26.28882|Zusatz_Parksperre|Parksperre aus|
26.28882|Zusatz_Zuendung_Ganganzeige|Zuendung an|
26.29000|Rad_n_HL|27.50000000|1/min
26.29000|Rad_n_HR|28.00000000|1/min
26.29000|Rad_n_VL|27.00000000|1/min
26.29000|Rad_n_VR|27.50000000|1/min
26.29118|ABS_E|regelt nicht|---
26.29118|Bremse_DOT_S|ok|---
26.29118|Bremse_Pedal_S|betaetigt|---
26.29118|ESP_E|regelt nicht|---
26.29118|FZ_v_1|2.00000000|km/h
26.29118|GW_ABS_WL|aus|---
26.29118|GW_ABS_WL_1|aus|---
26.29118|GW_ESP_KL|aus|---
26.29235|FZ_a_y|0.00000000|g
26.29235|FZ_a_y_2|-0.02600000|g
26.29471|Lenkrad_W_B|4.50110000|°
26.29471|Lenkrad_W_R|rechts|---
26.29471|Lenkrad_W_v_B|0.00000000|°/s
26.29471|Lenkrad_W_v_R|links|---
26.29588|Bremse_Pedal_S_1|betaetigt|---
26.29588|FZ_a_y_1|0.00000000|g
26.29588|GW_ESP_KL_2|an|
26.29588|Gaspedal_W|0.00000000|%
26.29824|FZ_v|3.00000000|km/h
26.29824|Temperatur_Aussen|0.00000000|°C
26.29941|Blinker_L_S|aus|---
26.29941|Blinker_R_S|aus|---
26.29941|Blinker_Warnblinker_S|aus|---
26.29941|Bremse_Hand|geloest|---
26.29941|KM|35687.00000000|km
26.29941|Licht_Stand_S|an|---
26.29941|Zusatz_Anlassschalter|aus|
26.29941|Zusatz_Heckscheibe_Heizung|aus|
26.29941|Zusatz_Klimaanlage|aus|
26.29941|Zusatz_Lueftung_Innenraum_S|an|
26.29941|Zusatz_Tuer_links|geschlossen|
26.29941|Zusatz_Tuer_rechts|geschlossen|
26.30059|Lenkrad_W_B|4.50110000|°
26.30059|Lenkrad_W_R|rechts|---
26.30059|Lenkrad_W_v_B|0.00000000|°/s
26.30059|Lenkrad_W_v_R|links|---
26.30176|DR_Gierrate|-0.73242188|°/s
26.30294|DR_a_x|-0.22000000|g
26.30294|DR_a_y|0.02400000|g
26.30294|DR_a_z|1.03600000|g
26.30412|Gang_Getriebe|1|---
26.30412|Gang_Wahl|1|---
26.30412|Motor_n|908.00000000|1/min
26.30412|Zusatz_Fahr_S|fz. steht oder weniger 10 km/h|
26.30765|Bremse_Pedal_S_1|betaetigt|---
26.30765|FZ_a_y_1|0.00000000|g
26.30765|GW_ESP_KL_2|an|
26.30765|Gaspedal_W|0.00000000|%
26.30882|GW_ESP_KL_1|aus|
26.30882|Motor_KL|aus|---
26.30882|Motor_n_1|900.00000000|1/min
26.30882|Zusatz_GW_Batterie_WL|aus|
26.30882|Zusatz_GW_Oeldruck_WL|aus|
26.30882|Zusatz_Gang_Anzeige_KI|1|---
26.30882|Zusatz_Motor_Kuehlung_S|aus|
26.30882|Zusatz_Motor_Temperatur|74.00000000|°C
26.30882|Zusatz_Parksperre|Parksperre aus|
26.30882|Zusatz_Zuendung_Ganganzeige|Zuendung an|
26.31000|Rad_n_HL|26.50000000|1/min
26.31000|Rad_n_HR|26.50000000|1/min
26.31000|Rad_n_VL|0.00000000|1/min
26.31000|Rad_n_VR|26.50000000|1/min
26.31118|ABS_E|regelt nicht|---
26.31118|Bremse_DOT_S|ok|---
26.31118|Bremse_Pedal_S|betaetigt|---
26.31118|ESP_E|regelt nicht|---
26.31118|FZ_v_1|2.00000000|km/h
26.31118|GW_ABS_WL|aus|---
26.31118|GW_ABS_WL_1|aus|---
26.31118|GW_ESP_KL|aus|---
26.31235|FZ_a_y|0.00000000|g
26.31235|FZ_a_y_2|-0.02600000|g
26.31471|Lenkrad_W_B|4.50110000|°
26.31471|Lenkrad_W_R|rechts|---
26.31471|Lenkrad_W_v_B|0.00000000|°/s
26.31471|Lenkrad_W_v_R|links|---
26.31588|Bremse_Pedal_S_1|betaetigt|---
26.31588|FZ_a_y_1|0.00000000|g
26.31588|GW_ESP_KL_2|an|
26.31588|Gaspedal_W|0.00000000|%
26.31824|Blinker_L_S|aus|---
26.31824|Blinker_R_S|aus|---
26.31824|Blinker_Warnblinker_S|aus|---
26.31824|Bremse_Hand|geloest|---
26.31824|KM|35687.00000000|km
26.31824|Licht_Stand_S|an|---
26.31824|Zusatz_Anlassschalter|aus|
26.31824|Zusatz_Heckscheibe_Heizung|aus|
26.31824|Zusatz_Klimaanlage|aus|
26.31824|Zusatz_Lueftung_Innenraum_S|an|
26.31824|Zusatz_Tuer_links|geschlossen|
26.31824|Zusatz_Tuer_rechts|geschlossen|
26.31941|FZ_v|3.00000000|km/h
26.31941|Temperatur_Aussen|0.00000000|°C
26.32062|Lenkrad_W_B|4.50110000|°
26.32062|Lenkrad_W_R|rechts|---
26.32062|Lenkrad_W_v_B|0.00000000|°/s
26.32062|Lenkrad_W_v_R|links|---
26.32187|DR_Gierrate|-0.73242188|°/s
26.32312|DR_a_x|-0.21200000|g
26.32312|DR_a_y|0.03200000|g
26.32312|DR_a_z|1.06000000|g
26.32437|Gang_Getriebe|1|---
26.32437|Gang_Wahl|1|---
26.32437|Motor_n|908.00000000|1/min
26.32437|Zusatz_Fahr_S|fz. steht oder weniger 10 km/h|
26.32812|Bremse_Pedal_S_1|betaetigt|---
26.32812|FZ_a_y_1|0.00000000|g
26.32812|GW_ESP_KL_2|an|
26.32812|Gaspedal_W|0.00000000|%
26.32937|GW_ESP_KL_1|aus|
26.32937|Motor_KL|aus|---
26.32937|Motor_n_1|900.00000000|1/min
26.32937|Zusatz_GW_Batterie_WL|aus|
26.32937|Zusatz_GW_Oeldruck_WL|aus|
26.32937|Zusatz_Gang_Anzeige_KI|1|---
26.32937|Zusatz_Motor_Kuehlung_S|aus|
26.32937|Zusatz_Motor_Temperatur|74.00000000|°C
26.32937|Zusatz_Parksperre|Parksperre aus|
26.32937|Zusatz_Zuendung_Ganganzeige|Zuendung an|
26.33062|Rad_n_HL|0.00000000|1/min
26.33062|Rad_n_HR|0.00000000|1/min
26.33062|Rad_n_VL|0.00000000|1/min
26.33062|Rad_n_VR|0.00000000|1/min
26.33187|ABS_E|regelt nicht|---
26.33187|Bremse_DOT_S|ok|---
26.33187|Bremse_Pedal_S|betaetigt|---
26.33187|ESP_E|regelt nicht|---
26.33187|FZ_v_1|2.00000000|km/h
26.33187|GW_ABS_WL|aus|---
26.33187|GW_ABS_WL_1|aus|---
26.33187|GW_ESP_KL|aus|---
26.33312|FZ_a_y|0.00000000|g
26.33312|FZ_a_y_2|-0.02600000|g
26.33562|Lenkrad_W_B|4.50110000|°
26.33562|Lenkrad_W_R|rechts|---
26.33562|Lenkrad_W_v_B|0.00000000|°/s
26.33562|Lenkrad_W_v_R|links|---
26.33687|Bremse_Pedal_S_1|betaetigt|---
26.33687|FZ_a_y_1|0.00000000|g
26.33687|GW_ESP_KL_2|an|
26.33687|Gaspedal_W|0.00000000|%
26.33937|Blinker_L_S|aus|---
26.33937|Blinker_R_S|aus|---
26.33937|Blinker_Warnblinker_S|aus|---
26.33937|Bremse_Hand|geloest|---
26.33937|KM|35687.00000000|km
26.33937|Licht_Stand_S|an|---
26.33937|Zusatz_Anlassschalter|aus|
26.33937|Zusatz_Heckscheibe_Heizung|aus|
26.33937|Zusatz_Klimaanlage|aus|
26.33937|Zusatz_Lueftung_Innenraum_S|an|
26.33937|Zusatz_Tuer_links|geschlossen|
26.33937|Zusatz_Tuer_rechts|geschlossen|
26.34059|Lenkrad_W_B|4.50110000|°
26.34059|Lenkrad_W_R|rechts|---
26.34059|Lenkrad_W_v_B|0.00000000|°/s
26.34059|Lenkrad_W_v_R|links|---
26.34176|DR_Gierrate|-0.48828125|°/s
26.34294|DR_a_x|-0.22400000|g
26.34294|DR_a_y|0.03600000|g
26.34294|DR_a_z|1.04000000|g
26.34412|Gang_Getriebe|1|---
26.34412|Gang_Wahl|1|---
26.34412|Motor_n|904.00000000|1/min
26.34412|Zusatz_Fahr_S|fz. steht oder weniger 10 km/h|
26.34765|Bremse_Pedal_S_1|betaetigt|---
26.34765|FZ_a_y_1|0.00000000|g
26.34765|GW_ESP_KL_2|an|
26.34765|Gaspedal_W|0.00000000|%
26.34882|GW_ESP_KL_1|aus|
26.34882|Motor_KL|aus|---
26.34882|Motor_n_1|900.00000000|1/min
26.34882|Zusatz_GW_Batterie_WL|aus|
26.34882|Zusatz_GW_Oeldruck_WL|aus|
26.34882|Zusatz_Gang_Anzeige_KI|1|---
26.34882|Zusatz_Motor_Kuehlung_S|aus|
26.34882|Zusatz_Motor_Temperatur|74.00000000|°C
26.34882|Zusatz_Parksperre|Parksperre aus|
26.34882|Zusatz_Zuendung_Ganganzeige|Zuendung an|
26.35000|Rad_n_HL|0.00000000|1/min
26.35000|Rad_n_HR|0.00000000|1/min
26.35000|Rad_n_VL|0.00000000|1/min
26.35000|Rad_n_VR|0.00000000|1/min
26.35118|ABS_E|regelt nicht|---
26.35118|Bremse_DOT_S|ok|---
26.35118|Bremse_Pedal_S|betaetigt|---
26.35118|ESP_E|regelt nicht|---
26.35118|FZ_v_1|2.00000000|km/h
26.35118|GW_ABS_WL|aus|---
26.35118|GW_ABS_WL_1|aus|---
26.35118|GW_ESP_KL|aus|---
26.35235|FZ_a_y|0.00000000|g
26.35235|FZ_a_y_2|-0.02600000|g
26.35353|FZ_v|1.00000000|km/h
26.35353|Temperatur_Aussen|0.00000000|°C
26.35588|Lenkrad_W_B|4.50110000|°
26.35588|Lenkrad_W_R|rechts|---
26.35588|Lenkrad_W_v_B|0.00000000|°/s
26.35588|Lenkrad_W_v_R|links|---
26.35706|Bremse_Pedal_S_1|betaetigt|---
26.35706|FZ_a_y_1|0.00000000|g
26.35706|GW_ESP_KL_2|an|
26.35706|Gaspedal_W|0.00000000|%
26.35941|Blinker_L_S|aus|---
26.35941|Blinker_R_S|aus|---
26.35941|Blinker_Warnblinker_S|aus|---
26.35941|Bremse_Hand|geloest|---
26.35941|KM|35687.00000000|km
26.35941|Licht_Stand_S|an|---
26.35941|Zusatz_Anlassschalter|aus|
26.35941|Zusatz_Heckscheibe_Heizung|aus|
26.35941|Zusatz_Klimaanlage|aus|
26.35941|Zusatz_Lueftung_Innenraum_S|an|
26.35941|Zusatz_Tuer_links|geschlossen|
26.35941|Zusatz_Tuer_rechts|geschlossen|
26.36056|Lenkrad_W_B|4.50110000|°
26.36056|Lenkrad_W_R|rechts|---
26.36056|Lenkrad_W_v_B|0.00000000|°/s
26.36056|Lenkrad_W_v_R|links|---
26.36167|DR_Gierrate|-1.95312500|°/s
26.36278|DR_a_x|-0.21600000|g
26.36278|DR_a_y|0.03200000|g
26.36278|DR_a_z|1.05200000|g
26.36389|Gang_Getriebe|1|---
26.36389|Gang_Wahl|1|---
26.36389|Motor_n|904.00000000|1/min
26.36389|Zusatz_Fahr_S|fz. steht oder weniger 10 km/h|
26.36722|Bremse_Pedal_S_1|betaetigt|---
26.36722|FZ_a_y_1|0.00000000|g
26.36722|GW_ESP_KL_2|an|
26.36722|Gaspedal_W|0.00000000|%
26.36833|GW_ESP_KL_1|aus|
26.36833|Motor_KL|aus|---
26.36833|Motor_n_1|900.00000000|1/min
26.36833|Zusatz_GW_Batterie_WL|aus|
26.36833|Zusatz_GW_Oeldruck_WL|aus|
26.36833|Zusatz_Gang_Anzeige_KI|1|---
26.36833|Zusatz_Motor_Kuehlung_S|aus|
26.36833|Zusatz_Motor_Temperatur|74.00000000|°C
26.36833|Zusatz_Parksperre|Parksperre aus|
26.36833|Zusatz_Zuendung_Ganganzeige|Zuendung an|
26.36944|Rad_n_HL|0.00000000|1/min
26.36944|Rad_n_HR|0.00000000|1/min
26.36944|Rad_n_VL|0.00000000|1/min
26.36944|Rad_n_VR|0.00000000|1/min
26.37056|ABS_E|regelt nicht|---
26.37056|Bremse_DOT_S|ok|---
26.37056|Bremse_Pedal_S|betaetigt|---
26.37056|ESP_E|regelt nicht|---
26.37056|FZ_v_1|2.00000000|km/h
26.37056|GW_ABS_WL|aus|---
26.37056|GW_ABS_WL_1|aus|---
26.37056|GW_ESP_KL|aus|---
26.37167|FZ_a_y|0.00000000|g
26.37167|FZ_a_y_2|-0.02600000|g
26.37389|FZ_v|1.00000000|km/h
26.37389|Temperatur_Aussen|0.00000000|°C
26.37500|KM_1|35648.00000000|km
26.37500|Temperatur_Aussen_1|0.00000000|°C
26.37500|Zusatz_Tankinhalt|60.60606061|%
26.37611|Lenkrad_W_B|4.50110000|°
26.37611|Lenkrad_W_R|rechts|---
26.37611|Lenkrad_W_v_B|0.00000000|°/s
26.37611|Lenkrad_W_v_R|links|---
26.37722|Bremse_Pedal_S_1|betaetigt|---
26.37722|FZ_a_y_1|0.00000000|g
26.37722|GW_ESP_KL_2|an|
26.37722|Gaspedal_W|0.00000000|%
26.37944|Blinker_L_S|aus|---
26.37944|Blinker_R_S|aus|---
26.37944|Blinker_Warnblinker_S|aus|---
26.37944|Bremse_Hand|geloest|---
26.37944|KM|35687.00000000|km
26.37944|Licht_Stand_S|an|---
26.37944|Zusatz_Anlassschalter|aus|
26.37944|Zusatz_Heckscheibe_Heizung|aus|
26.37944|Zusatz_Klimaanlage|aus|
26.37944|Zusatz_Lueftung_Innenraum_S|an|
26.37944|Zusatz_Tuer_links|geschlossen|
26.37944|Zusatz_Tuer_rechts|geschlossen|
26.38059|Lenkrad_W_B|4.50110000|°
26.38059|Lenkrad_W_R|rechts|---
26.38059|Lenkrad_W_v_B|0.00000000|°/s
26.38059|Lenkrad_W_v_R|links|---
26.38176|DR_Gierrate|-1.46484375|°/s
26.38294|DR_a_x|-0.21200000|g
