Version|5
Timestamp Start|20100914_123322
Timestamp Ende|20100914_123352
Triggernummer|364
Trigger-Timestamp|20100914_123342
DD-Sensor|
Konfiguration|
Triggergrund|ESP-Algorithmus
GPS Start|20100914_123322|51.03397000|13.74831300
GPS Ende|20100914_123351|51.03440500|13.74938300
GPS Trigger|20100914_123342|51.03349800|13.74944100
GPS alt|||
Zeit|Signal|Wert|Einheit
22.90103|DR_a_x|0.12800000|g
22.90103|DR_a_y|0.10400000|g
22.90103|DR_a_z|1.00800000|g
22.90379|ESP_S_1|aktiv|---
22.90379|Motor_n|2102.00000000|1/min
22.90586|Blinker_L_S|an|---
22.90586|Blinker_R_S|aus|---
22.90586|Blinker_Warnblinker_S|aus|---
22.90586|Licht_Abblend_S|an|---
22.90586|Licht_Fern_S|aus|---
22.90586|Licht_Hupe_S|aus|---
22.90586|Licht_Nebelschluss_S|aus|---
22.90586|Licht_Stand_S|an|---
22.90586|Zusatz_GW_Gurt_WL_1|aus|
22.90586|Zusatz_GW_Nebelschluss_KL|aus|
22.90724|ABS_E_1|regelt nicht|---
22.90724|Bremse_Pedal_S_2|nicht betaetigt|---
22.90724|FZ_a_y|0.13680000|g
22.90724|Zusatz_Bremse_Licht_S|nicht aktiv|
22.90793|ABS_E|regelt nicht|---
22.90793|Bremse_Pedal_S|nicht betaetigt|---
22.90862|FZ_Gierrate|6.35500000|°/s
22.90862|FZ_a_y_1|0.07391000|g
22.91069|ESP_E_1|regelt nicht|---
22.91069|ESP_S|aktiv|
22.91069|Rad_n_HL|366.00000000|1/min
22.91069|Rad_n_HR|371.50000000|1/min
22.91069|Zusatz_Bremse_Moment|0.00000000|
22.91138|ABS_WL|aus|---
22.91138|Bremse_DOT_S|ok|---
22.91138|Bremse_Hand|geloest|---
22.91138|Bremse_Pedal_S_1|nicht betaetigt|---
22.91138|ESP_E|regelt nicht|---
22.91138|ESP_KL|aus|
22.91138|Rad_n_VL|367.50000000|1/min
22.91138|Rad_n_VL_1|367.50000000|1/min
22.91138|Rad_n_VR|372.00000000|1/min
22.91207|GW_ESP_KL|aus|
22.91207|Gaspedal_W|33.60000000|%
22.91207|Zusatz_Kickdown|nicht betaetigt|---
22.91276|Motor_KL|aus|
22.91276|Zusatz_GW_Batterie_WL|aus|
22.91276|Zusatz_GW_KuehlMtemp_WL|aus|
22.91276|Zusatz_GW_Oeldruck_WL|aus|
22.91345|Lenkrad_W_B|30.39720000|°
22.91345|Lenkrad_W_R|links|---
22.91345|Lenkrad_W_v_B|0.00000000|°/s
22.91345|Lenkrad_W_v_R|links|°/s
22.91483|Gang_Getriebe|3|---
22.91483|Gang_Wahl|3|---
22.91483|Zusatz_GW_Werkstatt_KL|aus|
22.91483|Zusatz_Gang_Anzeige_KI|m 3|---
22.91690|ESP_S_1|aktiv|---
22.91690|Motor_n|2106.00000000|1/min
22.91828|Airbag_WL|aus|---
22.91828|Airbag_WL_1|aus|---
22.91828|Gurt_VL|gesteckt|---
22.91828|Zusatz_GW_Gurt_WL|aus|
22.91966|Lenkrad_W_B|30.39720000|°
22.91966|Lenkrad_W_R|links|---
22.91966|Lenkrad_W_v_B|0.00000000|°/s
22.91966|Lenkrad_W_v_R|links|°/s
22.92034|DR_Gierrate|6.34765625|°/s
22.92103|DR_a_x|0.10000000|g
22.92103|DR_a_y|0.12400000|g
22.92103|DR_a_z|1.01600000|g
22.92379|ESP_S_1|aktiv|---
22.92379|Motor_n|2097.00000000|1/min
22.92655|ABS_E_1|regelt nicht|---
22.92655|Bremse_Pedal_S_2|nicht betaetigt|---
22.92655|FZ_a_y|0.11960000|g
22.92655|Zusatz_Bremse_Licht_S|nicht aktiv|
22.92724|ABS_E|regelt nicht|---
22.92724|Bremse_Pedal_S|nicht betaetigt|---
22.92793|FZ_Gierrate|6.20500000|°/s
22.92793|FZ_a_y_1|0.04739000|g
22.93000|ESP_E_1|regelt nicht|---
22.93000|ESP_S|aktiv|
22.93000|Rad_n_HL|366.00000000|1/min
22.93000|Rad_n_HR|371.00000000|1/min
22.93000|Zusatz_Bremse_Moment|0.00000000|
22.93069|ABS_WL|aus|---
22.93069|Bremse_DOT_S|ok|---
22.93069|Bremse_Hand|geloest|---
22.93069|Bremse_Pedal_S_1|nicht betaetigt|---
22.93069|ESP_E|regelt nicht|---
22.93069|ESP_KL|aus|
22.93069|Rad_n_VL|367.50000000|1/min
22.93069|Rad_n_VL_1|367.50000000|1/min
22.93069|Rad_n_VR|373.00000000|1/min
22.93138|Blinker_L_S|an|---
22.93138|Blinker_R_S|aus|---
22.93138|Blinker_Warnblinker_S|aus|---
22.93138|Licht_Abblend_S|an|---
22.93138|Licht_Fern_S|aus|---
22.93138|Licht_Hupe_S|aus|---
22.93138|Licht_Nebelschluss_S|aus|---
22.93138|Licht_Stand_S|an|---
22.93138|Zusatz_GW_Gurt_WL_1|aus|
22.93138|Zusatz_GW_Nebelschluss_KL|aus|
22.93207|GW_ESP_KL|aus|
22.93207|Gaspedal_W|33.60000000|%
22.93207|Zusatz_Kickdown|nicht betaetigt|---
22.93276|Motor_KL|aus|
22.93276|Zusatz_GW_Batterie_WL|aus|
22.93276|Zusatz_GW_KuehlMtemp_WL|aus|
22.93276|Zusatz_GW_Oeldruck_WL|aus|
22.93345|Lenkrad_W_B|30.39720000|°
22.93345|Lenkrad_W_R|links|---
22.93345|Lenkrad_W_v_B|0.00000000|°/s
22.93345|Lenkrad_W_v_R|links|°/s
22.93483|Gang_Getriebe|3|---
22.93483|Gang_Wahl|3|---
22.93483|Zusatz_GW_Werkstatt_KL|aus|
22.93483|Zusatz_Gang_Anzeige_KI|m 3|---
22.93690|ESP_S_1|aktiv|---
22.93690|Motor_n|2099.00000000|1/min
22.93759|Airbag_WL|aus|---
22.93759|Airbag_WL_1|aus|---
22.93759|Gurt_VL|gesteckt|---
22.93759|Zusatz_GW_Gurt_WL|aus|
22.93966|Lenkrad_W_B|30.39720000|°
22.93966|Lenkrad_W_R|links|---
22.93966|Lenkrad_W_v_B|0.00000000|°/s
22.93966|Lenkrad_W_v_R|links|°/s
22.94033|DR_Gierrate|6.34765625|°/s
22.94100|DR_a_x|0.08800000|g
22.94100|DR_a_y|0.14400000|g
22.94100|DR_a_z|0.97200000|g
22.94300|Batterie_U|14.20000000|V
22.94300|FZ_v|39.90000000|km/h
22.94300|KM|5972.00000000|km
22.94367|ESP_S_1|aktiv|---
22.94367|Motor_n|2099.00000000|1/min
22.94633|ABS_E_1|regelt nicht|---
22.94633|Bremse_Pedal_S_2|nicht betaetigt|---
22.94633|FZ_a_y|0.08520000|g
22.94633|Zusatz_Bremse_Licht_S|nicht aktiv|
22.94700|ABS_E|regelt nicht|---
22.94700|Bremse_Pedal_S|nicht betaetigt|---
22.94767|FZ_Gierrate|6.27500000|°/s
22.94767|FZ_a_y_1|0.04245000|g
22.94967|ESP_E_1|regelt nicht|---
22.94967|ESP_S|aktiv|
22.94967|Rad_n_HL|368.00000000|1/min
22.94967|Rad_n_HR|372.00000000|1/min
22.94967|Zusatz_Bremse_Moment|0.00000000|
22.95033|ABS_WL|aus|---
22.95033|Bremse_DOT_S|ok|---
22.95033|Bremse_Hand|geloest|---
22.95033|Bremse_Pedal_S_1|nicht betaetigt|---
22.95033|ESP_E|regelt nicht|---
22.95033|ESP_KL|aus|
22.95033|Rad_n_VL|367.00000000|1/min
22.95033|Rad_n_VL_1|367.00000000|1/min
22.95033|Rad_n_VR|373.00000000|1/min
22.95100|Blinker_L_S|an|---
22.95100|Blinker_R_S|aus|---
22.95100|Blinker_Warnblinker_S|aus|---
22.95100|Licht_Abblend_S|an|---
22.95100|Licht_Fern_S|aus|---
22.95100|Licht_Hupe_S|aus|---
22.95100|Licht_Nebelschluss_S|aus|---
22.95100|Licht_Stand_S|an|---
22.95100|Zusatz_GW_Gurt_WL_1|aus|
22.95100|Zusatz_GW_Nebelschluss_KL|aus|
22.95167|GW_ESP_KL|aus|
22.95167|Gaspedal_W|33.60000000|%
22.95167|Zusatz_Kickdown|nicht betaetigt|---
22.95233|Motor_KL|aus|
22.95233|Zusatz_GW_Batterie_WL|aus|
22.95233|Zusatz_GW_KuehlMtemp_WL|aus|
22.95233|Zusatz_GW_Oeldruck_WL|aus|
22.95300|Lenkrad_W_B|30.39720000|°
22.95300|Lenkrad_W_R|links|---
22.95300|Lenkrad_W_v_B|0.00000000|°/s
22.95300|Lenkrad_W_v_R|links|°/s
22.95433|Gang_Getriebe|3|---
22.95433|Gang_Wahl|3|---
22.95433|Zusatz_GW_Werkstatt_KL|aus|
22.95433|Zusatz_Gang_Anzeige_KI|m 3|---
22.95567|Temperatur_Aussen|13.50000000|°C
22.95567|Zusatz_Licht_Instrumente|30.00000000|%
22.95700|ESP_S_1|aktiv|---
22.95700|Motor_n|2106.00000000|1/min
22.95767|Airbag_WL|aus|---
22.95767|Airbag_WL_1|aus|---
22.95767|Gurt_VL|gesteckt|---
22.95767|Zusatz_GW_Gurt_WL|aus|
22.95967|Lenkrad_W_B|29.38980000|°
22.95967|Lenkrad_W_R|links|---
22.95967|Lenkrad_W_v_B|0.00000000|°/s
22.95967|Lenkrad_W_v_R|links|°/s
22.96036|DR_Gierrate|6.10351562|°/s
22.96107|DR_a_x|0.10000000|g
22.96107|DR_a_y|0.16000000|g
22.96107|DR_a_z|0.97200000|g
22.96393|ABS_E_1|regelt nicht|---
22.96393|Bremse_Pedal_S_2|nicht betaetigt|---
22.96393|FZ_a_y|0.08520000|g
22.96393|Zusatz_Bremse_Licht_S|nicht aktiv|
22.96464|ABS_E|regelt nicht|---
22.96464|Bremse_Pedal_S|nicht betaetigt|---
22.96536|FZ_Gierrate|6.56500000|°/s
22.96536|FZ_a_y_1|0.06286000|g
22.96679|ESP_S_1|aktiv|---
22.96679|Motor_n|2106.00000000|1/min
22.96821|ESP_E_1|regelt nicht|---
22.96821|ESP_S|aktiv|
22.96821|Rad_n_HL|368.00000000|1/min
22.96821|Rad_n_HR|373.50000000|1/min
22.96821|Zusatz_Bremse_Moment|0.00000000|
22.96893|ABS_WL|aus|---
22.96893|Bremse_DOT_S|ok|---
22.96893|Bremse_Hand|geloest|---
22.96893|Bremse_Pedal_S_1|nicht betaetigt|---
22.96893|ESP_E|regelt nicht|---
22.96893|ESP_KL|aus|
22.96893|Rad_n_VL|368.50000000|1/min
22.96893|Rad_n_VL_1|368.50000000|1/min
22.96893|Rad_n_VR|373.50000000|1/min
22.97107|Blinker_L_S|an|---
22.97107|Blinker_R_S|aus|---
22.97107|Blinker_Warnblinker_S|aus|---
22.97107|Licht_Abblend_S|an|---
22.97107|Licht_Fern_S|aus|---
22.97107|Licht_Hupe_S|aus|---
22.97107|Licht_Nebelschluss_S|aus|---
22.97107|Licht_Stand_S|an|---
22.97107|Zusatz_GW_Gurt_WL_1|aus|
22.97107|Zusatz_GW_Nebelschluss_KL|aus|
22.97179|GW_ESP_KL|aus|
22.97179|Gaspedal_W|33.60000000|%
22.97179|Zusatz_Kickdown|nicht betaetigt|---
22.97250|Motor_KL|aus|
22.97250|Zusatz_GW_Batterie_WL|aus|
22.97250|Zusatz_GW_KuehlMtemp_WL|aus|
22.97250|Zusatz_GW_Oeldruck_WL|aus|
22.97321|Lenkrad_W_B|29.38980000|°
22.97321|Lenkrad_W_R|links|---
22.97321|Lenkrad_W_v_B|0.00000000|°/s
22.97321|Lenkrad_W_v_R|links|°/s
22.97536|Gang_Getriebe|3|---
22.97536|Gang_Wahl|3|---
22.97536|Zusatz_GW_Werkstatt_KL|aus|
22.97536|Zusatz_Gang_Anzeige_KI|m 3|---
22.97679|ESP_S_1|aktiv|---
22.97679|Motor_n|2109.00000000|1/min
22.97750|Airbag_WL|aus|---
22.97750|Airbag_WL_1|aus|---
22.97750|Gurt_VL|gesteckt|---
22.97750|Zusatz_GW_Gurt_WL|aus|
22.97964|Lenkrad_W_B|30.39720000|°
22.97964|Lenkrad_W_R|links|---
22.97964|Lenkrad_W_v_B|0.00000000|°/s
22.97964|Lenkrad_W_v_R|links|°/s
22.98034|DR_Gierrate|6.34765625|°/s
22.98103|DR_a_x|0.11600000|g
22.98103|DR_a_y|0.10400000|g
22.98103|DR_a_z|1.00400000|g
22.98379|ABS_E_1|regelt nicht|---
22.98379|Bremse_Pedal_S_2|nicht betaetigt|---
22.98379|FZ_a_y|0.10240000|g
22.98379|Zusatz_Bremse_Licht_S|nicht aktiv|
22.98448|ESP_S_1|aktiv|---
22.98448|Motor_n|2113.00000000|1/min
22.98517|FZ_Gierrate|6.60000000|°/s
22.98517|FZ_a_y_1|0.09328000|g
22.98655|ABS_E|regelt nicht|---
22.98655|Bremse_Pedal_S|nicht betaetigt|---
22.98793|ESP_E_1|regelt nicht|---
22.98793|ESP_S|aktiv|
22.98793|Rad_n_HL|368.00000000|1/min
22.98793|Rad_n_HR|373.50000000|1/min
22.98793|Zusatz_Bremse_Moment|0.00000000|
22.98862|ABS_WL|aus|---
22.98862|Bremse_DOT_S|ok|---
22.98862|Bremse_Hand|geloest|---
22.98862|Bremse_Pedal_S_1|nicht betaetigt|---
22.98862|ESP_E|regelt nicht|---
22.98862|ESP_KL|aus|
22.98862|Rad_n_VL|370.00000000|1/min
22.98862|Rad_n_VL_1|370.00000000|1/min
22.98862|Rad_n_VR|374.00000000|1/min
22.99069|Blinker_L_S|an|---
22.99069|Blinker_R_S|aus|---
22.99069|Blinker_Warnblinker_S|aus|---
22.99069|Licht_Abblend_S|an|---
22.99069|Licht_Fern_S|aus|---
22.99069|Licht_Hupe_S|aus|---
22.99069|Licht_Nebelschluss_S|aus|---
22.99069|Licht_Stand_S|an|---
22.99069|Zusatz_GW_Gurt_WL_1|aus|
22.99069|Zusatz_GW_Nebelschluss_KL|aus|
22.99138|GW_ESP_KL|aus|
22.99138|Gaspedal_W|33.60000000|%
22.99138|Zusatz_Kickdown|nicht betaetigt|---
22.99207|Motor_KL|aus|
22.99207|Zusatz_GW_Batterie_WL|aus|
22.99207|Zusatz_GW_KuehlMtemp_WL|aus|
22.99207|Zusatz_GW_Oeldruck_WL|aus|
22.99276|Lenkrad_W_B|30.39720000|°
22.99276|Lenkrad_W_R|links|---
22.99276|Lenkrad_W_v_B|0.00000000|°/s
22.99276|Lenkrad_W_v_R|links|°/s
22.99414|Gang_Getriebe|3|---
22.99414|Gang_Wahl|3|---
22.99414|Zusatz_GW_Werkstatt_KL|aus|
22.99414|Zusatz_Gang_Anzeige_KI|m 3|---
22.99621|Airbag_WL|aus|---
22.99621|Airbag_WL_1|aus|---
22.99621|Gurt_VL|gesteckt|---
22.99621|Zusatz_GW_Gurt_WL|aus|
22.99690|ESP_S_1|aktiv|---
22.99690|Motor_n|2115.00000000|1/min
22.99897|Lenkrad_W_B|30.39720000|°
22.99897|Lenkrad_W_R|links|---
22.99897|Lenkrad_W_v_B|0.00000000|°/s
22.99897|Lenkrad_W_v_R|links|°/s
23.00034|DR_Gierrate|6.59179688|°/s
23.00103|DR_a_x|0.10000000|g
23.00103|DR_a_y|0.17200000|g
23.00103|DR_a_z|0.97200000|g
23.00379|ESP_S_1|aktiv|---
23.00379|Motor_n|2124.00000000|1/min
23.00517|FZ_Gierrate|6.44500000|°/s
23.00517|FZ_a_y_1|0.09406000|g
23.00793|ABS_E_1|regelt nicht|---
23.00793|Bremse_Pedal_S_2|nicht betaetigt|---
23.00793|FZ_a_y|0.13680000|g
23.00793|Zusatz_Bremse_Licht_S|nicht aktiv|
23.00862|ABS_E|regelt nicht|---
23.00862|Bremse_Pedal_S|nicht betaetigt|---
23.01000|ESP_E_1|regelt nicht|---
23.01000|ESP_S|aktiv|
23.01000|Rad_n_HL|368.50000000|1/min
23.01000|Rad_n_HR|373.50000000|1/min
23.01000|Zusatz_Bremse_Moment|0.00000000|
23.01069|ABS_WL|aus|---
23.01069|Bremse_DOT_S|ok|---
23.01069|Bremse_Hand|geloest|---
23.01069|Bremse_Pedal_S_1|nicht betaetigt|---
23.01069|ESP_E|regelt nicht|---
23.01069|ESP_KL|aus|
23.01069|Rad_n_VL|369.50000000|1/min
23.01069|Rad_n_VL_1|369.50000000|1/min
23.01069|Rad_n_VR|374.00000000|1/min
23.01138|Blinker_L_S|an|---
23.01138|Blinker_R_S|aus|---
23.01138|Blinker_Warnblinker_S|aus|---
23.01138|Licht_Abblend_S|an|---
23.01138|Licht_Fern_S|aus|---
23.01138|Licht_Hupe_S|aus|---
23.01138|Licht_Nebelschluss_S|aus|---
23.01138|Licht_Stand_S|an|---
23.01138|Zusatz_GW_Gurt_WL_1|aus|
23.01138|Zusatz_GW_Nebelschluss_KL|aus|
23.01207|GW_ESP_KL|aus|
23.01207|Gaspedal_W|33.20000000|%
23.01207|Zusatz_Kickdown|nicht betaetigt|---
23.01276|Motor_KL|aus|
23.01276|Zusatz_GW_Batterie_WL|aus|
23.01276|Zusatz_GW_KuehlMtemp_WL|aus|
23.01276|Zusatz_GW_Oeldruck_WL|aus|
23.01345|Lenkrad_W_B|30.39720000|°
23.01345|Lenkrad_W_R|links|---
23.01345|Lenkrad_W_v_B|0.00000000|°/s
23.01345|Lenkrad_W_v_R|links|°/s
23.01483|Gang_Getriebe|3|---
23.01483|Gang_Wahl|3|---
23.01483|Zusatz_GW_Werkstatt_KL|aus|
23.01483|Zusatz_Gang_Anzeige_KI|m 3|---
23.01690|Airbag_WL|aus|---
23.01690|Airbag_WL_1|aus|---
23.01690|Gurt_VL|gesteckt|---
23.01690|Zusatz_GW_Gurt_WL|aus|
23.01759|ESP_S_1|aktiv|---
23.01759|Motor_n|2129.00000000|1/min
23.01966|Lenkrad_W_B|30.39720000|°
23.01966|Lenkrad_W_R|links|---
23.01966|Lenkrad_W_v_B|0.00000000|°/s
23.01966|Lenkrad_W_v_R|links|°/s
23.02034|DR_Gierrate|6.34765625|°/s
23.02103|DR_a_x|0.08800000|g
23.02103|DR_a_y|0.13600000|g
23.02103|DR_a_z|0.93600000|g
23.02379|ESP_S_1|aktiv|---
23.02379|Motor_n|2133.00000000|1/min
23.02655|FZ_Gierrate|6.34500000|°/s
23.02655|FZ_a_y_1|0.06780000|g
23.02793|ABS_E_1|regelt nicht|---
23.02793|Bremse_Pedal_S_2|nicht betaetigt|---
23.02793|FZ_a_y|0.13680000|g
23.02793|Zusatz_Bremse_Licht_S|nicht aktiv|
23.02862|ABS_E|regelt nicht|---
23.02862|Bremse_Pedal_S|nicht betaetigt|---
23.03000|ESP_E_1|regelt nicht|---
23.03000|ESP_S|aktiv|
23.03000|Rad_n_HL|369.50000000|1/min
23.03000|Rad_n_HR|373.50000000|1/min
23.03000|Zusatz_Bremse_Moment|0.00000000|
23.03069|ABS_WL|aus|---
23.03069|Bremse_DOT_S|ok|---
23.03069|Bremse_Hand|geloest|---
23.03069|Bremse_Pedal_S_1|nicht betaetigt|---
23.03069|ESP_E|regelt nicht|---
23.03069|ESP_KL|aus|
23.03069|Rad_n_VL|369.50000000|1/min
23.03069|Rad_n_VL_1|369.50000000|1/min
23.03069|Rad_n_VR|374.50000000|1/min
23.03138|Blinker_L_S|an|---
23.03138|Blinker_R_S|aus|---
23.03138|Blinker_Warnblinker_S|aus|---
23.03138|Licht_Abblend_S|an|---
23.03138|Licht_Fern_S|aus|---
23.03138|Licht_Hupe_S|aus|---
23.03138|Licht_Nebelschluss_S|aus|---
23.03138|Licht_Stand_S|an|---
23.03138|Zusatz_GW_Gurt_WL_1|aus|
23.03138|Zusatz_GW_Nebelschluss_KL|aus|
23.03207|GW_ESP_KL|aus|
23.03207|Gaspedal_W|33.20000000|%
23.03207|Zusatz_Kickdown|nicht betaetigt|---
23.03276|Motor_KL|aus|
23.03276|Zusatz_GW_Batterie_WL|aus|
23.03276|Zusatz_GW_KuehlMtemp_WL|aus|
23.03276|Zusatz_GW_Oeldruck_WL|aus|
23.03345|Lenkrad_W_B|30.39720000|°
23.03345|Lenkrad_W_R|links|---
23.03345|Lenkrad_W_v_B|0.00000000|°/s
23.03345|Lenkrad_W_v_R|links|°/s
23.03483|Gang_Getriebe|3|---
23.03483|Gang_Wahl|3|---
23.03483|Zusatz_GW_Werkstatt_KL|aus|
23.03483|Zusatz_Gang_Anzeige_KI|m 3|---
23.03690|Airbag_WL|aus|---
23.03690|Airbag_WL_1|aus|---
23.03690|Gurt_VL|gesteckt|---
23.03690|Zusatz_GW_Gurt_WL|aus|
23.03759|ESP_S_1|aktiv|---
23.03759|Motor_n|2129.00000000|1/min
23.03966|Lenkrad_W_B|29.38980000|°
23.03966|Lenkrad_W_R|links|---
23.03966|Lenkrad_W_v_B|0.00000000|°/s
23.03966|Lenkrad_W_v_R|links|°/s
23.04033|DR_Gierrate|6.34765625|°/s
23.04100|DR_a_x|0.10800000|g
23.04100|DR_a_y|0.13200000|g
23.04100|DR_a_z|0.98400000|g
23.04300|Batterie_U|14.30000000|V
23.04300|FZ_v|39.90000000|km/h
23.04300|KM|5972.00000000|km
23.04433|ABS_E_1|regelt nicht|---
23.04433|Bremse_Pedal_S_2|nicht betaetigt|---
23.04433|FZ_a_y|0.11100000|g
23.04433|Zusatz_Bremse_Licht_S|nicht aktiv|
23.04500|ESP_S_1|aktiv|---
23.04500|Motor_n|2134.00000000|1/min
23.04567|FZ_Gierrate|6.51000000|°/s
23.04567|FZ_a_y_1|0.07417000|g
23.04700|ABS_E|regelt nicht|---
23.04700|Bremse_Pedal_S|nicht betaetigt|---
23.04833|ESP_E_1|regelt nicht|---
23.04833|ESP_S|aktiv|
23.04833|Rad_n_HL|370.50000000|1/min
23.04833|Rad_n_HR|374.00000000|1/min
23.04833|Zusatz_Bremse_Moment|0.00000000|
23.04900|ABS_WL|aus|---
23.04900|Bremse_DOT_S|ok|---
23.04900|Bremse_Hand|geloest|---
23.04900|Bremse_Pedal_S_1|nicht betaetigt|---
23.04900|ESP_E|regelt nicht|---
23.04900|ESP_KL|aus|
23.04900|Rad_n_VL|370.50000000|1/min
23.04900|Rad_n_VL_1|370.50000000|1/min
23.04900|Rad_n_VR|375.50000000|1/min
23.05100|Blinker_L_S|an|---
23.05100|Blinker_R_S|aus|---
23.05100|Blinker_Warnblinker_S|aus|---
23.05100|Licht_Abblend_S|an|---
23.05100|Licht_Fern_S|aus|---
23.05100|Licht_Hupe_S|aus|---
23.05100|Licht_Nebelschluss_S|aus|---
23.05100|Licht_Stand_S|an|---
23.05100|Zusatz_GW_Gurt_WL_1|aus|
23.05100|Zusatz_GW_Nebelschluss_KL|aus|
23.05167|GW_ESP_KL|aus|
23.05167|Gaspedal_W|33.20000000|%
23.05167|Zusatz_Kickdown|nicht betaetigt|---
23.05233|Motor_KL|aus|
23.05233|Zusatz_GW_Batterie_WL|aus|
23.05233|Zusatz_GW_KuehlMtemp_WL|aus|
23.05233|Zusatz_GW_Oeldruck_WL|aus|
23.05300|Lenkrad_W_B|29.38980000|°
23.05300|Lenkrad_W_R|links|---
23.05300|Lenkrad_W_v_B|0.00000000|°/s
23.05300|Lenkrad_W_v_R|links|°/s
23.05433|Gang_Getriebe|3|---
23.05433|Gang_Wahl|3|---
23.05433|Zusatz_GW_Werkstatt_KL|aus|
23.05433|Zusatz_Gang_Anzeige_KI|m 3|---
23.05567|Temperatur_Aussen|13.50000000|°C
23.05567|Zusatz_Licht_Instrumente|30.00000000|%
23.05700|Airbag_WL|aus|---
23.05700|Airbag_WL_1|aus|---
23.05700|Gurt_VL|gesteckt|---
23.05700|Zusatz_GW_Gurt_WL|aus|
23.05767|ESP_S_1|aktiv|---
23.05767|Motor_n|2125.00000000|1/min
23.05967|Lenkrad_W_B|29.38980000|°
23.05967|Lenkrad_W_R|links|---
23.05967|Lenkrad_W_v_B|0.00000000|°/s
23.05967|Lenkrad_W_v_R|links|°/s
23.06036|DR_Gierrate|5.85937500|°/s
23.06107|DR_a_x|0.10000000|g
23.06107|DR_a_y|0.13600000|g
23.06107|DR_a_z|1.00400000|g
23.06393|ESP_S_1|aktiv|---
23.06393|Motor_n|2133.00000000|1/min
23.06536|FZ_Gierrate|6.58500000|°/s
23.06536|FZ_a_y_1|0.08483000|g
23.06750|ABS_E_1|regelt nicht|---
23.06750|Bremse_Pedal_S_2|nicht betaetigt|---
23.06750|FZ_a_y|0.11960000|g
23.06750|Zusatz_Bremse_Licht_S|nicht aktiv|
23.06821|ABS_E|regelt nicht|---
23.06821|Bremse_Pedal_S|nicht betaetigt|---
23.06964|ESP_E_1|regelt nicht|---
23.06964|ESP_S|aktiv|
23.06964|Rad_n_HL|370.50000000|1/min
23.06964|Rad_n_HR|375.00000000|1/min
23.06964|Zusatz_Bremse_Moment|0.00000000|
23.07036|ABS_WL|aus|---
23.07036|Bremse_DOT_S|ok|---
23.07036|Bremse_Hand|geloest|---
23.07036|Bremse_Pedal_S_1|nicht betaetigt|---
23.07036|ESP_E|regelt nicht|---
23.07036|ESP_KL|aus|
23.07036|Rad_n_VL|370.50000000|1/min
23.07036|Rad_n_VL_1|370.50000000|1/min
23.07036|Rad_n_VR|376.50000000|1/min
23.07107|Blinker_L_S|aus|---
23.07107|Blinker_R_S|aus|---
23.07107|Blinker_Warnblinker_S|aus|---
23.07107|Licht_Abblend_S|an|---
23.07107|Licht_Fern_S|aus|---
23.07107|Licht_Hupe_S|aus|---
23.07107|Licht_Nebelschluss_S|aus|---
23.07107|Licht_Stand_S|an|---
23.07107|Zusatz_GW_Gurt_WL_1|aus|
23.07107|Zusatz_GW_Nebelschluss_KL|aus|
23.07179|GW_ESP_KL|aus|
23.07179|Gaspedal_W|32.80000000|%
23.07179|Zusatz_Kickdown|nicht betaetigt|---
23.07250|Motor_KL|aus|
23.07250|Zusatz_GW_Batterie_WL|aus|
23.07250|Zusatz_GW_KuehlMtemp_WL|aus|
23.07250|Zusatz_GW_Oeldruck_WL|aus|
23.07321|Lenkrad_W_B|29.38980000|°
23.07321|Lenkrad_W_R|links|---
23.07321|Lenkrad_W_v_B|0.00000000|°/s
23.07321|Lenkrad_W_v_R|links|°/s
23.07464|Gang_Getriebe|3|---
23.07464|Gang_Wahl|3|---
23.07464|Zusatz_GW_Werkstatt_KL|aus|
23.07464|Zusatz_Gang_Anzeige_KI|m 3|---
23.07679|Airbag_WL|aus|---
23.07679|Airbag_WL_1|aus|---
23.07679|Gurt_VL|gesteckt|---
23.07679|Zusatz_GW_Gurt_WL|aus|
23.07750|ESP_S_1|aktiv|---
23.07750|Motor_n|2129.00000000|1/min
23.07964|Lenkrad_W_B|29.38980000|°
23.07964|Lenkrad_W_R|links|---
23.07964|Lenkrad_W_v_B|0.00000000|°/s
23.07964|Lenkrad_W_v_R|links|°/s
23.08036|DR_Gierrate|6.10351562|°/s
23.08107|DR_a_x|0.10000000|g
23.08107|DR_a_y|0.15200000|g
23.08107|DR_a_z|1.00800000|g
23.08393|ABS_E_1|regelt nicht|---
23.08393|Bremse_Pedal_S_2|nicht betaetigt|---
23.08393|FZ_a_y|0.12820000|g
23.08393|Zusatz_Bremse_Licht_S|nicht aktiv|
23.08464|ABS_E|regelt nicht|---
23.08464|Bremse_Pedal_S|nicht betaetigt|---
23.08536|FZ_Gierrate|6.38500000|°/s
23.08536|FZ_a_y_1|0.08509000|g
23.08679|ESP_S_1|aktiv|---
23.08679|Motor_n|2131.00000000|1/min
23.08821|ESP_E_1|regelt nicht|---
23.08821|ESP_S|aktiv|
23.08821|Rad_n_HL|371.00000000|1/min
23.08821|Rad_n_HR|375.00000000|1/min
23.08821|Zusatz_Bremse_Moment|0.00000000|
23.08893|ABS_WL|aus|---
23.08893|Bremse_DOT_S|ok|---
23.08893|Bremse_Hand|geloest|---
23.08893|Bremse_Pedal_S_1|nicht betaetigt|---
23.08893|ESP_E|regelt nicht|---
23.08893|ESP_KL|aus|
23.08893|Rad_n_VL|370.50000000|1/min
